,sellerid,eventid,salesid,buyerid,dateid,qtysold,pricepaid,commission,numtickets,priceperticket
41362,14126,8624,89635,37564,1999,4,1928.0,289.2,8,482.0
41363,42225,4010,14519,10865,2000,4,412.0,61.8,8,103.0
41364,581,114,56495,26534,2000,4,1088.0,163.2,8,272.0
41365,3465,196,107397,1726,2000,4,1524.0,228.6,8,381.0
41366,40490,5921,168957,3733,2000,4,3384.0,507.6,8,846.0
41367,42729,7455,73770,43546,2001,4,220.0,33.0,8,55.0
41368,8740,4523,34990,43128,2001,4,456.0,68.4,8,114.0
41369,39177,1205,146034,10683,2001,4,508.0,76.2,8,127.0
41370,19842,135,37179,25322,2001,4,568.0,85.2,8,142.0
41371,10718,387,41389,23902,2001,4,816.0,122.4,8,204.0
41372,44180,5203,26810,24475,2001,4,844.0,126.6,8,211.0
41373,3728,1672,18433,12511,2001,4,852.0,127.8,8,213.0
41374,40158,3165,103236,29387,2001,4,972.0,145.8,8,243.0
41375,33312,5958,111791,6416,2001,4,1208.0,181.2,8,302.0
41376,13435,6394,66456,1568,2001,4,1272.0,190.8,8,318.0
41377,34424,6136,77216,24165,2001,4,1960.0,294.0,8,490.0
41378,36783,7647,167359,16661,2001,4,8716.0,1307.4,8,2179.0
41379,10286,1419,157978,32885,2001,4,9008.0,1351.2,8,2252.0
41380,48781,8708,37118,22148,2002,4,284.0,42.6,8,71.0
41381,27005,681,30152,9328,2002,4,528.0,79.2,8,132.0
41382,32518,4786,98170,10946,2002,4,568.0,85.2,8,142.0
41383,42917,2750,22214,17774,2002,4,704.0,105.6,8,176.0
41384,11599,4614,96238,30932,2002,4,1316.0,197.4,8,329.0
41385,17373,1841,172398,47487,2002,4,1448.0,217.2,8,362.0
41386,41613,6444,52332,1328,2002,4,1472.0,220.8,8,368.0
41387,6873,7239,113639,26391,2002,4,1556.0,233.4,8,389.0
41388,24321,7648,115885,6652,2002,4,1584.0,237.6,8,396.0
41389,18525,4214,169961,9078,2002,4,1964.0,294.6,8,491.0
41390,22956,6963,167005,7992,2002,4,8392.0,1258.8,8,2098.0
41391,45734,8375,15501,10845,2003,4,240.0,36.0,8,60.0
41392,33995,4560,30009,24948,2003,4,1012.0,151.8,8,253.0
41393,216,2516,70357,8466,2003,4,1284.0,192.6,8,321.0
41394,30378,4338,157307,13032,2003,4,1676.0,251.4,8,419.0
41395,40880,1992,163439,390,2003,4,2724.0,408.6,8,681.0
41396,19390,7454,169704,7949,2003,4,4712.0,706.8,8,1178.0
41397,27871,6743,169228,38211,2003,4,9028.0,1354.2,8,2257.0
41398,30370,1409,166342,3255,2003,4,9648.0,1447.2,8,2412.0
41399,8143,3113,77768,27391,2004,4,140.0,21.0,8,35.0
41400,17994,6651,18321,47644,2004,4,348.0,52.2,8,87.0
41401,12055,5138,124263,3726,2004,4,356.0,53.4,8,89.0
41402,25335,4512,68921,40542,2004,4,964.0,144.6,8,241.0
41403,7006,2870,98626,6271,2004,4,1600.0,240.0,8,400.0
41404,22530,7793,163711,19750,2004,4,3312.0,496.8,8,828.0
41405,21464,5819,158812,15003,2004,4,7868.0,1180.2,8,1967.0
41406,40394,1414,4636,11157,2005,4,168.0,25.2,8,42.0
41407,28620,8311,34958,4982,2005,4,224.0,33.6,8,56.0
41408,47085,5075,91841,5264,2005,4,344.0,51.6,8,86.0
41409,29396,6326,6971,24775,2005,4,744.0,111.6,8,186.0
41410,47218,5120,148823,41009,2005,4,1576.0,236.4,8,394.0
41411,34897,1202,135567,20912,2005,4,1628.0,244.2,8,407.0
41412,8473,7630,32385,12096,2006,4,248.0,37.2,8,62.0
41413,39640,7854,46183,26124,2006,4,924.0,138.6,8,231.0
41414,11402,8171,116293,26286,2006,4,940.0,141.0,8,235.0
41415,43438,2476,158945,2760,2006,4,8636.0,1295.4,8,2159.0
41416,3086,690,107553,23686,2007,4,984.0,147.6,8,246.0
41417,8560,6106,65115,13738,2007,4,1328.0,199.2,8,332.0
41418,30762,5211,157825,26595,2007,4,4480.0,672.0,8,1120.0
41419,15158,4126,106385,35359,1917,4,752.0,112.8,9,188.0
41420,39452,7764,127657,33731,1917,4,952.0,142.8,9,238.0
41421,39982,4501,71796,6603,1917,4,1356.0,203.4,9,339.0
41422,6172,5680,129938,179,1918,4,1832.0,274.8,9,458.0
41423,37670,7813,9107,9297,1919,4,400.0,60.0,9,100.0
41424,49663,3009,48288,25450,1919,4,736.0,110.4,9,184.0
41425,42993,5204,136094,46436,1919,4,1544.0,231.6,9,386.0
41426,46078,524,47625,14299,1920,4,600.0,90.0,9,150.0
41427,21368,43,130434,2385,1920,4,1488.0,223.2,9,372.0
41428,39076,346,156260,48628,1920,4,1996.0,299.4,9,499.0
41429,33409,3525,120144,13132,1921,4,116.0,17.4,9,29.0
41430,35198,3675,41813,1749,1921,4,240.0,36.0,9,60.0
41431,35831,5391,15598,27803,1921,4,364.0,54.6,9,91.0
41432,29858,8698,13707,18069,1921,4,872.0,130.8,9,218.0
41433,48169,3968,70508,4150,1921,4,1120.0,168.0,9,280.0
41434,8928,4161,78852,2470,1921,4,1140.0,171.0,9,285.0
41435,48036,8077,46270,14290,1921,4,1216.0,182.4,9,304.0
41436,41043,2780,102746,20304,1921,4,1564.0,234.6,9,391.0
41437,4950,3247,32701,24415,1922,4,544.0,81.6,9,136.0
41438,1714,7725,49109,14130,1922,4,788.0,118.2,9,197.0
41439,7097,5010,24379,24948,1922,4,792.0,118.8,9,198.0
41440,41429,4793,151568,14049,1922,4,1744.0,261.6,9,436.0
41441,8141,3324,97439,5297,1922,4,1844.0,276.6,9,461.0
41442,176,2484,31904,28003,1923,4,256.0,38.4,9,64.0
41443,12844,6504,115409,12078,1923,4,364.0,54.6,9,91.0
41444,41850,3207,2546,5422,1923,4,648.0,97.2,9,162.0
41445,47891,5204,103720,25578,1923,4,1596.0,239.4,9,399.0
41446,46504,4292,73103,21134,1923,4,1780.0,267.0,9,445.0
41447,4850,4814,55883,8561,1923,4,1784.0,267.6,9,446.0
41448,38056,4274,129737,205,1923,4,1992.0,298.8,9,498.0
41449,45276,1643,2161,24071,1924,4,272.0,40.8,9,68.0
41450,13903,8794,34300,16826,1924,4,604.0,90.6,9,151.0
41451,22670,7937,70061,26896,1924,4,872.0,130.8,9,218.0
41452,8881,6484,147408,3071,1924,4,960.0,144.0,9,240.0
41453,31959,8796,53359,27415,1924,4,1124.0,168.6,9,281.0
41454,26672,4111,121700,9067,1924,4,1388.0,208.2,9,347.0
41455,34854,6953,73010,29019,1924,4,1880.0,282.0,9,470.0
41456,43610,1853,3774,16999,1925,4,640.0,96.0,9,160.0
41457,28403,3087,18470,21928,1925,4,704.0,105.6,9,176.0
41458,307,4294,42287,31520,1925,4,824.0,123.6,9,206.0
41459,39128,6527,107095,12517,1925,4,1592.0,238.8,9,398.0
41460,7972,2080,111846,268,1925,4,1612.0,241.8,9,403.0
41461,33323,3815,26109,5802,1926,4,92.0,13.8,9,23.0
41462,25462,485,24007,6649,1927,4,564.0,84.6,9,141.0
41463,4943,5107,72805,7274,1927,4,1408.0,211.2,9,352.0
41464,19722,2173,103896,39050,1927,4,1964.0,294.6,9,491.0
41465,19273,1685,64239,7807,1928,4,744.0,111.6,9,186.0
41466,384,1787,53090,43122,1928,4,868.0,130.2,9,217.0
41467,48379,5194,26603,14006,1928,4,888.0,133.2,9,222.0
41468,15481,8726,142883,15916,1928,4,1000.0,150.0,9,250.0
41469,19841,855,140226,36791,1929,4,272.0,40.8,9,68.0
41470,46703,4501,48357,451,1929,4,764.0,114.6,9,191.0
41471,39767,7743,142868,34917,1929,4,1116.0,167.4,9,279.0
41472,40819,3593,142124,7889,1929,4,1224.0,183.6,9,306.0
41473,26784,7577,82157,23002,1929,4,1448.0,217.2,9,362.0
41474,42006,7314,55812,24511,1929,4,1536.0,230.4,9,384.0
41475,33415,8225,31216,4380,1930,4,96.0,14.4,9,24.0
41476,19618,645,21581,46493,1930,4,404.0,60.6,9,101.0
41477,49666,3,109891,44994,1930,4,684.0,102.6,9,171.0
41478,23131,210,122595,40022,1930,4,1040.0,156.0,9,260.0
41479,39810,8568,41587,19773,1930,4,1056.0,158.4,9,264.0
41480,1743,4392,73738,20574,1930,4,1144.0,171.6,9,286.0
41481,8911,2142,7476,25411,1931,4,628.0,94.2,9,157.0
41482,20990,5154,70151,8670,1931,4,892.0,133.8,9,223.0
41483,30006,6906,127214,13269,1931,4,1072.0,160.8,9,268.0
41484,18834,6502,42069,32401,1931,4,1192.0,178.8,9,298.0
41485,29303,856,125373,35388,1931,4,1416.0,212.4,9,354.0
41486,10688,483,34864,1508,1932,4,344.0,51.6,9,86.0
41487,41449,4959,20279,16041,1932,4,884.0,132.6,9,221.0
41488,13719,2132,94837,11076,1932,4,964.0,144.6,9,241.0
41489,22550,5044,61275,4061,1932,4,1856.0,278.4,9,464.0
41490,3451,1370,147586,34866,1933,4,324.0,48.6,9,81.0
41491,27048,2473,110473,11304,1933,4,516.0,77.4,9,129.0
41492,42744,4967,144016,9494,1933,4,916.0,137.4,9,229.0
41493,16933,4774,93643,26205,1933,4,1184.0,177.6,9,296.0
41494,14572,7813,48180,17673,1933,4,1344.0,201.6,9,336.0
41495,19841,4044,59492,16977,1933,4,1472.0,220.8,9,368.0
41496,5525,2624,106347,3983,1933,4,1856.0,278.4,9,464.0
41497,47704,7780,155844,15412,1934,4,256.0,38.4,9,64.0
41498,10401,8763,119721,19206,1934,4,1476.0,221.4,9,369.0
41499,2954,6532,127147,43665,1934,4,1932.0,289.8,9,483.0
41500,3563,4460,30903,21639,1935,4,160.0,24.0,9,40.0
41501,17497,5577,47208,37699,1935,4,568.0,85.2,9,142.0
41502,25823,3898,87183,34603,1935,4,680.0,102.0,9,170.0
41503,9818,6432,28283,21661,1935,4,1032.0,154.8,9,258.0
41504,19452,658,56930,26505,1935,4,1052.0,157.8,9,263.0
41505,47430,1100,74935,12801,1936,4,152.0,22.8,9,38.0
41506,24749,4920,31671,26790,1936,4,160.0,24.0,9,40.0
41507,43336,6006,144867,44124,1936,4,424.0,63.6,9,106.0
41508,38873,4294,76899,23355,1936,4,448.0,67.2,9,112.0
41509,10250,5722,133644,36318,1936,4,1056.0,158.4,9,264.0
41510,22820,832,70810,22571,1936,4,1104.0,165.6,9,276.0
41511,21771,2902,107233,17158,1936,4,1292.0,193.8,9,323.0
41512,41553,4524,123799,2969,1936,4,1344.0,201.6,9,336.0
41513,45342,1427,7861,15450,1937,4,92.0,13.8,9,23.0
41514,30812,5466,103002,9346,1937,4,660.0,99.0,9,165.0
41515,33992,2779,43924,3198,1937,4,796.0,119.4,9,199.0
41516,22474,3360,48421,11283,1937,4,1032.0,154.8,9,258.0
41517,33045,6859,24522,31642,1938,4,564.0,84.6,9,141.0
41518,10368,5232,67161,13180,1938,4,604.0,90.6,9,151.0
41519,28663,2354,45585,16011,1938,4,1116.0,167.4,9,279.0
41520,20116,3623,80612,22464,1939,4,168.0,25.2,9,42.0
41521,41022,6285,6289,12877,1939,4,604.0,90.6,9,151.0
41522,49704,7967,53516,2717,1939,4,720.0,108.0,9,180.0
41523,40661,1065,112076,6080,1939,4,1496.0,224.4,9,374.0
41524,39864,3934,67739,40297,1939,4,1632.0,244.8,9,408.0
41525,46672,215,130152,7365,1940,4,156.0,23.4,9,39.0
41526,19312,6371,49734,7198,1940,4,300.0,45.0,9,75.0
41527,6187,3955,99588,8337,1940,4,456.0,68.4,9,114.0
41528,46106,8527,106145,31874,1940,4,1656.0,248.4,9,414.0
41529,2403,4920,29641,36291,1941,4,796.0,119.4,9,199.0
41530,39228,4952,31605,18269,1941,4,816.0,122.4,9,204.0
41531,9707,7034,138354,29404,1941,4,828.0,124.2,9,207.0
41532,21827,7290,140696,15763,1942,4,608.0,91.2,9,152.0
41533,24524,4561,13035,15516,1942,4,752.0,112.8,9,188.0
41534,35324,7666,118377,8177,1942,4,872.0,130.8,9,218.0
41535,33149,5074,56208,8892,1942,4,1132.0,169.8,9,283.0
41536,48271,5545,87891,5532,1942,4,1360.0,204.0,9,340.0
41537,49361,6061,88786,25679,1942,4,1460.0,219.0,9,365.0
41538,8539,4602,140634,25723,1942,4,1908.0,286.2,9,477.0
41539,41532,3929,115119,16109,1943,4,340.0,51.0,9,85.0
41540,27424,7526,25829,16426,1943,4,748.0,112.2,9,187.0
41541,8962,113,155906,30058,1943,4,824.0,123.6,9,206.0
41542,8606,3237,85728,4409,1943,4,1292.0,193.8,9,323.0
41543,20918,7829,133674,31283,1944,4,156.0,23.4,9,39.0
41544,46879,949,16189,18626,1944,4,572.0,85.8,9,143.0
41545,49403,7331,36525,30823,1944,4,876.0,131.4,9,219.0
41546,44779,6738,132142,12905,1944,4,1448.0,217.2,9,362.0
41547,32985,1351,124926,8430,1944,4,1868.0,280.2,9,467.0
41548,8847,5045,19859,7390,1945,4,600.0,90.0,9,150.0
41549,10780,8326,3292,14215,1945,4,684.0,102.6,9,171.0
41550,40266,5904,52047,30797,1945,4,1240.0,186.0,9,310.0
41551,29754,7746,56133,4093,1946,4,124.0,18.6,9,31.0
41552,103,5906,142762,38610,1946,4,312.0,46.8,9,78.0
41553,35776,8726,20494,15013,1946,4,356.0,53.4,9,89.0
41554,23263,653,47582,9970,1946,4,916.0,137.4,9,229.0
41555,25401,5327,42447,34277,1946,4,1068.0,160.2,9,267.0
41556,13579,8474,108081,30743,1946,4,1596.0,239.4,9,399.0
41557,15930,2187,114243,21600,1946,4,1612.0,241.8,9,403.0
41558,31568,5828,109764,4615,1946,4,1636.0,245.4,9,409.0
41559,46120,2277,18380,36877,1947,4,156.0,23.4,9,39.0
41560,28351,3221,2940,9547,1947,4,520.0,78.0,9,130.0
41561,21269,6579,143113,511,1947,4,920.0,138.0,9,230.0
41562,28022,8750,122509,17454,1947,4,936.0,140.4,9,234.0
41563,3012,4955,155351,12570,1947,4,1376.0,206.4,9,344.0
41564,28716,4936,129832,13108,1947,4,1624.0,243.6,9,406.0
41565,403,1646,133063,17433,1947,4,1984.0,297.6,9,496.0
41566,13129,6251,50234,9596,1948,4,144.0,21.6,9,36.0
41567,17442,8322,14719,27757,1948,4,184.0,27.6,9,46.0
41568,31287,7799,155106,5767,1948,4,196.0,29.4,9,49.0
41569,49844,8077,87632,42887,1948,4,236.0,35.4,9,59.0
41570,39848,2838,129728,7954,1948,4,664.0,99.6,9,166.0
41571,27689,4125,12922,23206,1948,4,956.0,143.4,9,239.0
41572,6759,4269,54152,38470,1948,4,1972.0,295.8,9,493.0
41573,26419,2961,150404,9052,1949,4,172.0,25.8,9,43.0
41574,41705,6400,117212,28981,1949,4,996.0,149.4,9,249.0
41575,10222,6355,40374,3432,1949,4,1068.0,160.2,9,267.0
41576,42144,2972,98726,28807,1949,4,1268.0,190.2,9,317.0
41577,6113,6088,33271,29535,1949,4,1272.0,190.8,9,318.0
41578,33086,5585,118100,13363,1949,4,1428.0,214.2,9,357.0
41579,11313,7722,121202,20684,1950,4,348.0,52.2,9,87.0
41580,18654,6584,55082,1096,1950,4,460.0,69.0,9,115.0
41581,42710,2080,29360,4250,1950,4,1380.0,207.0,9,345.0
41582,23121,7340,50695,9981,1951,4,236.0,35.4,9,59.0
41583,28998,8427,127803,24266,1951,4,380.0,57.0,9,95.0
41584,23880,8427,6588,27408,1951,4,496.0,74.4,9,124.0
41585,9248,8743,9424,8254,1951,4,568.0,85.2,9,142.0
41586,25879,8527,9673,2192,1951,4,660.0,99.0,9,165.0
41587,18857,5795,47927,1062,1951,4,864.0,129.6,9,216.0
41588,44615,7655,156151,40852,1951,4,1048.0,157.2,9,262.0
41589,22193,3830,72447,10444,1951,4,1784.0,267.6,9,446.0
41590,47919,652,119201,8933,1951,4,1920.0,288.0,9,480.0
41591,4174,4311,13713,4032,1952,4,84.0,12.6,9,21.0
41592,32117,506,5522,12910,1952,4,120.0,18.0,9,30.0
41593,14585,4659,124490,29472,1952,4,248.0,37.2,9,62.0
41594,49786,1699,74945,49509,1952,4,532.0,79.8,9,133.0
41595,16127,4653,75271,2087,1952,4,540.0,81.0,9,135.0
41596,43206,7049,1902,20012,1952,4,660.0,99.0,9,165.0
41597,20784,1495,21600,24201,1952,4,676.0,101.4,9,169.0
41598,17766,8056,119949,10297,1952,4,860.0,129.0,9,215.0
41599,41105,3178,24139,16061,1952,4,904.0,135.6,9,226.0
41600,12526,2556,106773,15519,1952,4,1300.0,195.0,9,325.0
41601,7068,118,156568,17002,1952,4,1316.0,197.4,9,329.0
41602,10815,5617,144157,32561,1952,4,1380.0,207.0,9,345.0
41603,33557,7385,100103,41931,1953,4,156.0,23.4,9,39.0
41604,17025,3287,63805,430,1953,4,412.0,61.8,9,103.0
41605,14239,7858,145035,14207,1953,4,1008.0,151.2,9,252.0
41606,34969,5709,146869,12270,1953,4,1080.0,162.0,9,270.0
41607,13840,6599,83208,19845,1953,4,1220.0,183.0,9,305.0
41608,35553,5461,28236,13103,1953,4,1292.0,193.8,9,323.0
41609,42540,6633,69383,26251,1953,4,1968.0,295.2,9,492.0
41610,23643,1023,135580,8063,1954,4,700.0,105.0,9,175.0
41611,1267,8544,97136,33564,1955,4,132.0,19.8,9,33.0
41612,44286,1182,32646,34786,1955,4,432.0,64.8,9,108.0
41613,40121,6171,50109,13768,1955,4,1100.0,165.0,9,275.0
41614,47727,4669,86890,24430,1955,4,1812.0,271.8,9,453.0
41615,40798,4626,140698,35309,1956,4,156.0,23.4,9,39.0
41616,33560,7202,26684,9742,1956,4,244.0,36.6,9,61.0
41617,22231,1653,129939,19598,1956,4,460.0,69.0,9,115.0
41618,42791,2189,115615,2295,1956,4,468.0,70.2,9,117.0
41619,48741,3521,58325,7042,1956,4,1028.0,154.2,9,257.0
41620,23406,7998,84494,32422,1956,4,1120.0,168.0,9,280.0
41621,9873,5074,139745,36791,1956,4,1996.0,299.4,9,499.0
41622,25102,1899,14532,36877,1957,4,180.0,27.0,9,45.0
41623,21991,2284,16294,10524,1957,4,296.0,44.4,9,74.0
41624,1383,7916,75955,3326,1957,4,736.0,110.4,9,184.0
41625,30249,1332,8711,833,1957,4,876.0,131.4,9,219.0
41626,3329,5825,62031,30566,1957,4,1432.0,214.8,9,358.0
41627,20695,2070,76792,38367,1958,4,480.0,72.0,9,120.0
41628,40912,3938,59334,28947,1958,4,872.0,130.8,9,218.0
41629,45544,5066,47010,22640,1958,4,1148.0,172.2,9,287.0
41630,36810,4619,84707,4481,1958,4,1516.0,227.4,9,379.0
41631,48820,3217,103048,39363,1958,4,1640.0,246.0,9,410.0
41632,24843,7472,140900,19374,1958,4,1788.0,268.2,9,447.0
41633,9441,5795,12958,8969,1959,4,88.0,13.2,9,22.0
41634,38973,5843,141620,3010,1959,4,1388.0,208.2,9,347.0
41635,35364,3324,26376,25111,1960,4,596.0,89.4,9,149.0
41636,46343,4921,50999,25349,1960,4,664.0,99.6,9,166.0
41637,28225,4311,34118,18780,1960,4,692.0,103.8,9,173.0
41638,3133,5047,65651,14764,1960,4,824.0,123.6,9,206.0
41639,45216,3864,35272,9472,1960,4,1136.0,170.4,9,284.0
41640,42633,2925,120702,5811,1960,4,1312.0,196.8,9,328.0
41641,7045,1882,56493,8724,1960,4,1388.0,208.2,9,347.0
41642,8404,2042,154931,25819,1960,4,1564.0,234.6,9,391.0
41643,48117,6969,132335,136,1960,4,1568.0,235.2,9,392.0
41644,47385,480,20208,31451,1961,4,192.0,28.8,9,48.0
41645,3458,4669,129261,22936,1961,4,276.0,41.4,9,69.0
41646,39864,2346,78641,10670,1961,4,372.0,55.8,9,93.0
41647,1778,7708,40931,31638,1961,4,452.0,67.8,9,113.0
41648,33725,8087,48307,11938,1961,4,720.0,108.0,9,180.0
41649,23713,4247,151782,38883,1961,4,1324.0,198.6,9,331.0
41650,26795,8604,150307,1929,1961,4,1760.0,264.0,9,440.0
41651,23664,7365,152046,8162,1962,4,580.0,87.0,9,145.0
41652,27268,5294,114248,11554,1962,4,608.0,91.2,9,152.0
41653,46829,5912,44661,7941,1962,4,692.0,103.8,9,173.0
41654,47369,8034,80879,4360,1962,4,700.0,105.0,9,175.0
41655,1993,7865,71198,6963,1962,4,840.0,126.0,9,210.0
41656,10660,2346,113643,19730,1962,4,872.0,130.8,9,218.0
41657,37800,5991,154733,8178,1962,4,1080.0,162.0,9,270.0
41658,33213,3802,122099,37522,1962,4,1196.0,179.4,9,299.0
41659,2770,3970,73582,15620,1962,4,1352.0,202.8,9,338.0
41660,5872,949,85474,13241,1962,4,1840.0,276.0,9,460.0
41661,3276,3751,86856,11303,1963,4,928.0,139.2,9,232.0
41662,12789,4611,145610,3436,1963,4,936.0,140.4,9,234.0
41663,47030,3225,124102,34987,1963,4,1176.0,176.4,9,294.0
41664,5543,4457,39507,16932,1964,4,944.0,141.6,9,236.0
41665,10873,1294,111928,3098,1964,4,1356.0,203.4,9,339.0
41666,27181,7487,124757,26066,1965,4,1720.0,258.0,9,430.0
41667,3658,4127,5256,24982,1966,4,436.0,65.4,9,109.0
41668,36329,2417,124671,26683,1966,4,520.0,78.0,9,130.0
41669,22718,5334,82326,779,1967,4,156.0,23.4,9,39.0
41670,37907,6729,48589,29512,1967,4,328.0,49.2,9,82.0
41671,34761,4163,143001,10647,1967,4,520.0,78.0,9,130.0
41672,48627,6651,151850,8428,1967,4,728.0,109.2,9,182.0
41673,26079,1107,45426,32953,1967,4,1192.0,178.8,9,298.0
41674,11334,290,108134,38677,1967,4,1552.0,232.8,9,388.0
41675,30708,8761,42788,295,1968,4,644.0,96.6,9,161.0
41676,36487,6222,44642,5042,1968,4,720.0,108.0,9,180.0
41677,23239,1332,55809,3564,1968,4,1764.0,264.6,9,441.0
41678,19802,5349,11045,32277,1969,4,364.0,54.6,9,91.0
41679,47055,1907,35179,7189,1969,4,648.0,97.2,9,162.0
41680,23126,8460,34787,35767,1969,4,1028.0,154.2,9,257.0
41681,20263,6970,56317,12802,1969,4,1476.0,221.4,9,369.0
41682,31776,369,9892,6105,1970,4,200.0,30.0,9,50.0
41683,43638,2073,131571,1410,1970,4,464.0,69.6,9,116.0
41684,10526,6466,18946,11945,1970,4,508.0,76.2,9,127.0
41685,13549,1461,49802,8868,1970,4,584.0,87.6,9,146.0
41686,17305,8190,145361,13620,1970,4,900.0,135.0,9,225.0
41687,49535,1294,27876,8571,1970,4,944.0,141.6,9,236.0
41688,11995,4361,145720,33968,1970,4,1180.0,177.0,9,295.0
41689,10574,6633,153534,35970,1970,4,1464.0,219.6,9,366.0
41690,10525,666,60831,9836,1971,4,288.0,43.2,9,72.0
41691,5093,1461,100439,30278,1971,4,468.0,70.2,9,117.0
41692,4509,1988,125944,38493,1971,4,1532.0,229.8,9,383.0
41693,42227,798,154053,10629,1971,4,1828.0,274.2,9,457.0
41694,13556,6090,65822,10712,1971,4,1976.0,296.4,9,494.0
41695,27275,7814,150791,4810,1972,4,212.0,31.8,9,53.0
41696,30170,8589,86332,33589,1972,4,240.0,36.0,9,60.0
41697,40717,438,40012,6007,1972,4,824.0,123.6,9,206.0
41698,33713,5555,51931,20419,1972,4,1088.0,163.2,9,272.0
41699,4226,4815,70814,13550,1972,4,1972.0,295.8,9,493.0
41700,30866,7562,99,15779,1973,4,324.0,48.6,9,81.0
41701,21818,5538,997,12832,1973,4,384.0,57.6,9,96.0
41702,24453,3425,75258,4554,1973,4,596.0,89.4,9,149.0
41703,1017,4239,106516,27116,1973,4,980.0,147.0,9,245.0
41704,10612,7315,61890,30055,1973,4,1480.0,222.0,9,370.0
41705,43039,8290,148678,2464,1973,4,1536.0,230.4,9,384.0
41706,29869,2227,108506,28878,1973,4,1956.0,293.4,9,489.0
41707,46833,8457,25359,6077,1974,4,656.0,98.4,9,164.0
41708,37243,573,132156,630,1974,4,856.0,128.4,9,214.0
41709,6349,7707,96336,6279,1974,4,976.0,146.4,9,244.0
41710,38923,5862,39265,4410,1974,4,1112.0,166.8,9,278.0
41711,4043,1065,151750,16696,1974,4,1300.0,195.0,9,325.0
41712,23376,3462,134875,7634,1974,4,1616.0,242.4,9,404.0
41713,5326,1460,100316,31210,1974,4,1720.0,258.0,9,430.0
41714,34626,4417,52719,17437,1975,4,456.0,68.4,9,114.0
41715,25194,8373,55089,40815,1975,4,888.0,133.2,9,222.0
41716,42714,543,82655,10273,1975,4,904.0,135.6,9,226.0
41717,34266,6992,51779,7127,1975,4,1092.0,163.8,9,273.0
41718,32612,8507,148658,12334,1975,4,1132.0,169.8,9,283.0
41719,19298,8335,55361,513,1975,4,1292.0,193.8,9,323.0
41720,16470,3670,114883,1073,1976,4,84.0,12.6,9,21.0
41721,42268,6816,26689,23203,1976,4,88.0,13.2,9,22.0
41722,38041,6970,40268,40740,1976,4,688.0,103.2,9,172.0
41723,34787,1562,2330,18066,1976,4,952.0,142.8,9,238.0
41724,27479,2507,112960,756,1976,4,1004.0,150.6,9,251.0
41725,32010,3854,54021,6813,1976,4,1752.0,262.8,9,438.0
41726,40719,148,71376,11841,1977,4,888.0,133.2,9,222.0
41727,36885,4249,115810,13363,1977,4,1944.0,291.6,9,486.0
41728,23080,8728,105870,41304,1978,4,1196.0,179.4,9,299.0
41729,48294,4337,61079,283,1978,4,1204.0,180.6,9,301.0
41730,44927,1609,34713,11279,1978,4,1308.0,196.2,9,327.0
41731,31563,1731,60266,18630,1978,4,1444.0,216.6,9,361.0
41732,20672,225,129327,19062,1978,4,1860.0,279.0,9,465.0
41733,41246,6744,37401,40064,1979,4,124.0,18.6,9,31.0
41734,23657,6064,138280,7862,1979,4,752.0,112.8,9,188.0
41735,13896,6221,144187,12687,1979,4,960.0,144.0,9,240.0
41736,25570,625,14752,19665,1979,4,968.0,145.2,9,242.0
41737,41301,1635,55621,33696,1979,4,1204.0,180.6,9,301.0
41738,2545,4647,108585,26353,1979,4,1808.0,271.2,9,452.0
41739,40422,8326,73990,34716,1980,4,132.0,19.8,9,33.0
41740,49458,8225,45711,39206,1980,4,308.0,46.2,9,77.0
41741,23331,5937,107217,31328,1980,4,464.0,69.6,9,116.0
41742,7096,4487,155043,32820,1980,4,988.0,148.2,9,247.0
41743,39417,5723,119913,23225,1980,4,1112.0,166.8,9,278.0
41744,39332,3503,45628,8987,1980,4,1124.0,168.6,9,281.0
41745,5255,1700,133860,665,1980,4,1568.0,235.2,9,392.0
41746,24735,2937,21763,49249,1981,4,208.0,31.2,9,52.0
41747,11921,4940,2647,37699,1981,4,276.0,41.4,9,69.0
41748,22419,8281,121729,11601,1981,4,736.0,110.4,9,184.0
41749,29177,6338,144194,6182,1981,4,892.0,133.8,9,223.0
41750,46220,7904,150660,4786,1981,4,1588.0,238.2,9,397.0
41751,24685,1166,12909,13676,1982,4,624.0,93.6,9,156.0
41752,6583,5172,119756,27740,1982,4,1644.0,246.6,9,411.0
41753,34985,2117,56666,12447,1982,4,1796.0,269.4,9,449.0
41754,16893,5738,150528,16651,1982,4,1904.0,285.6,9,476.0
41755,37543,4214,64305,22870,1982,4,1976.0,296.4,9,494.0
41756,47486,5172,128583,17911,1983,4,488.0,73.2,9,122.0
41757,36618,5792,68987,8027,1983,4,492.0,73.8,9,123.0
41758,20303,2321,41270,16507,1983,4,1176.0,176.4,9,294.0
41759,12346,8050,118414,44118,1983,4,1192.0,178.8,9,298.0
41760,5964,3309,104578,29881,1984,4,124.0,18.6,9,31.0
41761,24786,704,47941,36827,1984,4,240.0,36.0,9,60.0
41762,37533,4715,76711,9270,1984,4,344.0,51.6,9,86.0
41763,15444,3980,16938,1784,1984,4,356.0,53.4,9,89.0
41764,32160,8773,129791,15824,1984,4,680.0,102.0,9,170.0
41765,1306,8439,147451,1527,1984,4,1536.0,230.4,9,384.0
41766,9908,1051,107183,943,1984,4,1816.0,272.4,9,454.0
