,catid,eventid,eventname,catname
7886,9,8177,Sarah Brightman,Pop
7887,9,3909,Scorpions,Pop
7888,9,5196,Scorpions,Pop
7889,9,6516,Scorpions,Pop
7890,9,6580,Scorpions,Pop
7891,9,6622,Scorpions,Pop
7892,9,7364,Scorpions,Pop
7893,9,7923,Scorpions,Pop
7894,9,8146,Scorpions,Pop
7895,9,8247,Scorpions,Pop
7896,9,8336,Scorpions,Pop
7897,9,8626,Scorpions,Pop
7898,9,4212,Seal,Pop
7899,9,4269,Seal,Pop
7900,9,5513,Seal,Pop
7901,9,6347,Seal,Pop
7902,9,6634,Seal,Pop
7903,9,6737,Seal,Pop
7904,9,6861,Seal,Pop
7905,9,7133,Seal,Pop
7906,9,7539,Seal,Pop
7907,9,8342,Seal,Pop
7908,9,3830,Seether,Pop
7909,9,3844,Seether,Pop
7910,9,3852,Seether,Pop
7911,9,6713,Seether,Pop
7912,9,7224,Seether,Pop
7913,9,7817,Seether,Pop
7914,9,8163,Seether,Pop
7915,9,3882,Serj Tankian,Pop
7916,9,4175,Serj Tankian,Pop
7917,9,4213,Serj Tankian,Pop
7918,9,5624,Serj Tankian,Pop
7919,9,5948,Serj Tankian,Pop
7920,9,6623,Serj Tankian,Pop
7921,9,6683,Serj Tankian,Pop
7922,9,6920,Serj Tankian,Pop
7923,9,6928,Serj Tankian,Pop
7924,9,7329,Serj Tankian,Pop
7925,9,8056,Serj Tankian,Pop
7926,9,8297,Serj Tankian,Pop
7927,9,8365,Serj Tankian,Pop
7928,9,8519,Serj Tankian,Pop
7929,9,8539,Serj Tankian,Pop
7930,9,4537,Sevendust,Pop
7931,9,4642,Sevendust,Pop
7932,9,4649,Sevendust,Pop
7933,9,5409,Sevendust,Pop
7934,9,6001,Sevendust,Pop
7935,9,6130,Sevendust,Pop
7936,9,6202,Sevendust,Pop
7937,9,6346,Sevendust,Pop
7938,9,6471,Sevendust,Pop
7939,9,7007,Sevendust,Pop
7940,9,7069,Sevendust,Pop
7941,9,8182,Sevendust,Pop
7942,9,3893,Shakira,Pop
7943,9,4905,Shakira,Pop
7944,9,5389,Shakira,Pop
7945,9,6620,Shakira,Pop
7946,9,7228,Shakira,Pop
7947,9,7701,Shakira,Pop
7948,9,7847,Shakira,Pop
7949,9,7872,Shakira,Pop
7950,9,7937,Shakira,Pop
7951,9,4073,Sheryl Crow,Pop
7952,9,4304,Sheryl Crow,Pop
7953,9,4880,Sheryl Crow,Pop
7954,9,4937,Sheryl Crow,Pop
7955,9,5272,Sheryl Crow,Pop
7956,9,5512,Sheryl Crow,Pop
7957,9,6051,Sheryl Crow,Pop
7958,9,6424,Sheryl Crow,Pop
7959,9,6925,Sheryl Crow,Pop
7960,9,7034,Sheryl Crow,Pop
7961,9,7063,Sheryl Crow,Pop
7962,9,7913,Sheryl Crow,Pop
7963,9,8366,Sheryl Crow,Pop
7964,9,4001,Sigur Ros,Pop
7965,9,4806,Sigur Ros,Pop
7966,9,5097,Sigur Ros,Pop
7967,9,5461,Sigur Ros,Pop
7968,9,5783,Sigur Ros,Pop
7969,9,6701,Sigur Ros,Pop
7970,9,6770,Sigur Ros,Pop
7971,9,7765,Sigur Ros,Pop
7972,9,8139,Sigur Ros,Pop
7973,9,8648,Sigur Ros,Pop
7974,9,4031,Simple Plan,Pop
7975,9,4186,Simple Plan,Pop
7976,9,4199,Simple Plan,Pop
7977,9,4979,Simple Plan,Pop
7978,9,6259,Simple Plan,Pop
7979,9,6543,Simple Plan,Pop
7980,9,6893,Simple Plan,Pop
7981,9,7526,Simple Plan,Pop
7982,9,7966,Simple Plan,Pop
7983,9,7973,Simple Plan,Pop
7984,9,8227,Simple Plan,Pop
7985,9,4764,Smash Mouth,Pop
7986,9,5848,Smash Mouth,Pop
7987,9,6170,Smash Mouth,Pop
7988,9,6342,Smash Mouth,Pop
7989,9,6380,Smash Mouth,Pop
7990,9,6644,Smash Mouth,Pop
7991,9,7564,Smash Mouth,Pop
7992,9,7597,Smash Mouth,Pop
7993,9,4327,Smashing Pumpkins,Pop
7994,9,4818,Smashing Pumpkins,Pop
7995,9,5069,Smashing Pumpkins,Pop
7996,9,5429,Smashing Pumpkins,Pop
7997,9,5550,Smashing Pumpkins,Pop
7998,9,6119,Smashing Pumpkins,Pop
7999,9,7547,Smashing Pumpkins,Pop
8000,9,7871,Smashing Pumpkins,Pop
8001,9,8033,Smashing Pumpkins,Pop
8002,9,3811,Smokey Robinson,Pop
8003,9,4090,Smokey Robinson,Pop
8004,9,4185,Smokey Robinson,Pop
8005,9,4467,Smokey Robinson,Pop
8006,9,4615,Smokey Robinson,Pop
8007,9,4641,Smokey Robinson,Pop
8008,9,5481,Smokey Robinson,Pop
8009,9,6411,Smokey Robinson,Pop
8010,9,6629,Smokey Robinson,Pop
8011,9,6724,Smokey Robinson,Pop
8012,9,6866,Smokey Robinson,Pop
8013,9,7241,Smokey Robinson,Pop
8014,9,8319,Smokey Robinson,Pop
8015,9,8511,Smokey Robinson,Pop
8016,9,8651,Smokey Robinson,Pop
8017,9,8795,Smokey Robinson,Pop
8018,9,4036,Snoop Dogg,Pop
8019,9,5054,Snoop Dogg,Pop
8020,9,5145,Snoop Dogg,Pop
8021,9,5715,Snoop Dogg,Pop
8022,9,5857,Snoop Dogg,Pop
8023,9,5984,Snoop Dogg,Pop
8024,9,6872,Snoop Dogg,Pop
8025,9,7134,Snoop Dogg,Pop
8026,9,7175,Snoop Dogg,Pop
8027,9,8034,Snoop Dogg,Pop
8028,9,8079,Snoop Dogg,Pop
8029,9,8314,Snoop Dogg,Pop
8030,9,3999,Soulfest,Pop
8031,9,4217,Soulfest,Pop
8032,9,4814,Soulfest,Pop
8033,9,4836,Soulfest,Pop
8034,9,5220,Soulfest,Pop
8035,9,5374,Soulfest,Pop
8036,9,5381,Soulfest,Pop
8037,9,6280,Soulfest,Pop
8038,9,6322,Soulfest,Pop
8039,9,6877,Soulfest,Pop
8040,9,8166,Soulfest,Pop
8041,9,8523,Soulfest,Pop
8042,9,8691,Soulfest,Pop
8043,9,8737,Soulfest,Pop
8044,9,3908,Sound Tribe Sector 9,Pop
8045,9,4336,Sound Tribe Sector 9,Pop
8046,9,4504,Sound Tribe Sector 9,Pop
8047,9,4597,Sound Tribe Sector 9,Pop
8048,9,5133,Sound Tribe Sector 9,Pop
8049,9,6942,Sound Tribe Sector 9,Pop
8050,9,7049,Sound Tribe Sector 9,Pop
8051,9,7215,Sound Tribe Sector 9,Pop
8052,9,7330,Sound Tribe Sector 9,Pop
8053,9,7699,Sound Tribe Sector 9,Pop
8054,9,7779,Sound Tribe Sector 9,Pop
8055,9,7932,Sound Tribe Sector 9,Pop
8056,9,3976,Southside Johnny & the Asbury Jukes,Pop
8057,9,5075,Southside Johnny & the Asbury Jukes,Pop
8058,9,6049,Southside Johnny & the Asbury Jukes,Pop
8059,9,6902,Southside Johnny & the Asbury Jukes,Pop
8060,9,7097,Southside Johnny & the Asbury Jukes,Pop
8061,9,7995,Southside Johnny & the Asbury Jukes,Pop
8062,9,8389,Southside Johnny & the Asbury Jukes,Pop
8063,9,4196,Spoon,Pop
8064,9,4363,Spoon,Pop
8065,9,4741,Spoon,Pop
8066,9,4782,Spoon,Pop
8067,9,4912,Spoon,Pop
8068,9,4947,Spoon,Pop
8069,9,5180,Spoon,Pop
8070,9,5368,Spoon,Pop
8071,9,5386,Spoon,Pop
8072,9,5678,Spoon,Pop
8073,9,6820,Spoon,Pop
8074,9,7925,Spoon,Pop
8075,9,8395,Spoon,Pop
8076,9,8633,Spoon,Pop
8077,9,3883,Squeeze,Pop
8078,9,3901,Squeeze,Pop
8079,9,3995,Squeeze,Pop
8080,9,4447,Squeeze,Pop
8081,9,4483,Squeeze,Pop
8082,9,5701,Squeeze,Pop
8083,9,6935,Squeeze,Pop
8084,9,3871,Steely Dan,Pop
8085,9,4140,Steely Dan,Pop
8086,9,4580,Steely Dan,Pop
8087,9,5933,Steely Dan,Pop
8088,9,5956,Steely Dan,Pop
8089,9,6338,Steely Dan,Pop
8090,9,6691,Steely Dan,Pop
8091,9,7262,Steely Dan,Pop
8092,9,7393,Steely Dan,Pop
8093,9,7709,Steely Dan,Pop
8094,9,7792,Steely Dan,Pop
8095,9,7833,Steely Dan,Pop
8096,9,8164,Steely Dan,Pop
8097,9,8392,Steely Dan,Pop
8098,9,6803,Stephenie Meyer,Pop
8099,9,6896,Stephenie Meyer,Pop
8100,9,7083,Stephenie Meyer,Pop
8101,9,8736,Stephenie Meyer,Pop
8102,9,3881,Steve Miller Band,Pop
8103,9,4121,Steve Miller Band,Pop
8104,9,4783,Steve Miller Band,Pop
8105,9,4904,Steve Miller Band,Pop
8106,9,5210,Steve Miller Band,Pop
8107,9,5705,Steve Miller Band,Pop
8108,9,6555,Steve Miller Band,Pop
8109,9,7280,Steve Miller Band,Pop
8110,9,7513,Steve Miller Band,Pop
8111,9,7981,Steve Miller Band,Pop
8112,9,4708,Steve Winwood,Pop
8113,9,5371,Steve Winwood,Pop
8114,9,5826,Steve Winwood,Pop
8115,9,5989,Steve Winwood,Pop
8116,9,6267,Steve Winwood,Pop
8117,9,6435,Steve Winwood,Pop
8118,9,6449,Steve Winwood,Pop
8119,9,7688,Steve Winwood,Pop
8120,9,8628,Steve Winwood,Pop
8121,9,4964,Steven Curtis Chapman,Pop
8122,9,5952,Steven Curtis Chapman,Pop
8123,9,6248,Steven Curtis Chapman,Pop
8124,9,7190,Steven Curtis Chapman,Pop
8125,9,7217,Steven Curtis Chapman,Pop
8126,9,7226,Steven Curtis Chapman,Pop
8127,9,8612,Steven Curtis Chapman,Pop
8128,9,5310,Stone Temple Pilots,Pop
8129,9,5387,Stone Temple Pilots,Pop
8130,9,5464,Stone Temple Pilots,Pop
8131,9,6011,Stone Temple Pilots,Pop
8132,9,6136,Stone Temple Pilots,Pop
8133,9,6245,Stone Temple Pilots,Pop
8134,9,6271,Stone Temple Pilots,Pop
8135,9,6520,Stone Temple Pilots,Pop
8136,9,7950,Stone Temple Pilots,Pop
8137,9,7971,Stone Temple Pilots,Pop
8138,9,8107,Stone Temple Pilots,Pop
8139,9,8697,Stone Temple Pilots,Pop
8140,9,3919,Stray Cats,Pop
8141,9,4289,Stray Cats,Pop
8142,9,5140,Stray Cats,Pop
8143,9,5317,Stray Cats,Pop
8144,9,5974,Stray Cats,Pop
8145,9,5976,Stray Cats,Pop
8146,9,6317,Stray Cats,Pop
8147,9,6556,Stray Cats,Pop
8148,9,6568,Stray Cats,Pop
8149,9,6914,Stray Cats,Pop
8150,9,7048,Stray Cats,Pop
8151,9,7404,Stray Cats,Pop
8152,9,8038,Stray Cats,Pop
8153,9,5060,Styx,Pop
8154,9,6272,Styx,Pop
8155,9,6284,Styx,Pop
8156,9,6333,Styx,Pop
8157,9,6929,Styx,Pop
8158,9,8264,Styx,Pop
8159,9,8721,Styx,Pop
8160,9,8772,Styx,Pop
8161,9,4290,Sugarland,Pop
8162,9,4666,Sugarland,Pop
8163,9,4675,Sugarland,Pop
8164,9,5257,Sugarland,Pop
8165,9,5454,Sugarland,Pop
8166,9,6048,Sugarland,Pop
8167,9,6703,Sugarland,Pop
8168,9,7208,Sugarland,Pop
8169,9,8610,Sugarland,Pop
8170,9,4008,Sunday in the Country,Pop
8171,9,4053,Sunday in the Country,Pop
8172,9,4172,Sunday in the Country,Pop
8173,9,4351,Sunday in the Country,Pop
8174,9,4461,Sunday in the Country,Pop
8175,9,4592,Sunday in the Country,Pop
8176,9,4973,Sunday in the Country,Pop
8177,9,6331,Sunday in the Country,Pop
8178,9,6731,Sunday in the Country,Pop
8179,9,7500,Sunday in the Country,Pop
8180,9,8159,Sunday in the Country,Pop
8181,9,8169,Sunday in the Country,Pop
8182,9,8761,Sunday in the Country,Pop
8183,9,4588,Susan Tedeschi,Pop
8184,9,6288,Susan Tedeschi,Pop
8185,9,7945,Susan Tedeschi,Pop
8186,9,8236,Susan Tedeschi,Pop
8187,9,8620,Susan Tedeschi,Pop
8188,9,4253,Suzanne Vega,Pop
8189,9,4633,Suzanne Vega,Pop
8190,9,4703,Suzanne Vega,Pop
8191,9,5418,Suzanne Vega,Pop
8192,9,5689,Suzanne Vega,Pop
8193,9,5836,Suzanne Vega,Pop
8194,9,6473,Suzanne Vega,Pop
8195,9,6886,Suzanne Vega,Pop
8196,9,6985,Suzanne Vega,Pop
8197,9,7440,Suzanne Vega,Pop
8198,9,7461,Suzanne Vega,Pop
8199,9,7505,Suzanne Vega,Pop
8200,9,8343,Suzanne Vega,Pop
8201,9,4471,Sweet Honey in the Rock,Pop
8202,9,4590,Sweet Honey in the Rock,Pop
8203,9,5045,Sweet Honey in the Rock,Pop
8204,9,5055,Sweet Honey in the Rock,Pop
8205,9,5939,Sweet Honey in the Rock,Pop
8206,9,6007,Sweet Honey in the Rock,Pop
8207,9,6046,Sweet Honey in the Rock,Pop
8208,9,6095,Sweet Honey in the Rock,Pop
8209,9,6418,Sweet Honey in the Rock,Pop
8210,9,6665,Sweet Honey in the Rock,Pop
8211,9,6834,Sweet Honey in the Rock,Pop
8212,9,7996,Sweet Honey in the Rock,Pop
8213,9,5170,Tailgate 2008,Pop
8214,9,5247,Tailgate 2008,Pop
8215,9,5276,Tailgate 2008,Pop
8216,9,5663,Tailgate 2008,Pop
8217,9,5838,Tailgate 2008,Pop
8218,9,5874,Tailgate 2008,Pop
8219,9,6159,Tailgate 2008,Pop
8220,9,6249,Tailgate 2008,Pop
8221,9,6570,Tailgate 2008,Pop
8222,9,6827,Tailgate 2008,Pop
8223,9,8334,Tailgate 2008,Pop
8224,9,4669,Taylor Swift,Pop
8225,9,5090,Taylor Swift,Pop
8226,9,5167,Taylor Swift,Pop
8227,9,5993,Taylor Swift,Pop
8228,9,6219,Taylor Swift,Pop
8229,9,6238,Taylor Swift,Pop
8230,9,6809,Taylor Swift,Pop
8231,9,7869,Taylor Swift,Pop
8232,9,8196,Taylor Swift,Pop
8233,9,8535,Taylor Swift,Pop
8234,9,4039,Ted Nugent,Pop
8235,9,4049,Ted Nugent,Pop
8236,9,4169,Ted Nugent,Pop
8237,9,4430,Ted Nugent,Pop
8238,9,4709,Ted Nugent,Pop
8239,9,5154,Ted Nugent,Pop
8240,9,5393,Ted Nugent,Pop
8241,9,5571,Ted Nugent,Pop
8242,9,6123,Ted Nugent,Pop
8243,9,6875,Ted Nugent,Pop
8244,9,7204,Ted Nugent,Pop
8245,9,8030,Ted Nugent,Pop
8246,9,3862,Teddy Geiger,Pop
8247,9,3942,Teddy Geiger,Pop
8248,9,5230,Teddy Geiger,Pop
8249,9,6835,Teddy Geiger,Pop
8250,9,7114,Teddy Geiger,Pop
8251,9,7665,Teddy Geiger,Pop
8252,9,7900,Teddy Geiger,Pop
8253,9,8348,Teddy Geiger,Pop
8254,9,8437,Teddy Geiger,Pop
8255,9,4085,Teen Choice Awards,Pop
8256,9,4204,Teen Choice Awards,Pop
8257,9,4740,Teen Choice Awards,Pop
8258,9,6507,Teen Choice Awards,Pop
8259,9,6559,Teen Choice Awards,Pop
8260,9,8790,Teen Choice Awards,Pop
8261,9,5288,Teena Marie,Pop
8262,9,5955,Teena Marie,Pop
8263,9,7621,Teena Marie,Pop
8264,9,8230,Teena Marie,Pop
8265,9,8791,Teena Marie,Pop
8266,9,4252,Tegan and Sara,Pop
8267,9,4513,Tegan and Sara,Pop
8268,9,4571,Tegan and Sara,Pop
8269,9,4573,Tegan and Sara,Pop
8270,9,5264,Tegan and Sara,Pop
8271,9,6954,Tegan and Sara,Pop
8272,9,7079,Tegan and Sara,Pop
8273,9,7883,Tegan and Sara,Pop
8274,9,8190,Tegan and Sara,Pop
8275,9,8299,Tegan and Sara,Pop
8276,9,8476,Tegan and Sara,Pop
8277,9,8484,Tegan and Sara,Pop
8278,9,8525,Tegan and Sara,Pop
8279,9,8726,Tegan and Sara,Pop
8280,9,4321,Temptations,Pop
8281,9,4476,Temptations,Pop
8282,9,4795,Temptations,Pop
8283,9,5052,Temptations,Pop
8284,9,5175,Temptations,Pop
8285,9,6663,Temptations,Pop
8286,9,6969,Temptations,Pop
8287,9,7164,Temptations,Pop
8288,9,7553,Temptations,Pop
8289,9,7852,Temptations,Pop
8290,9,8134,Temptations,Pop
8291,9,8257,Temptations,Pop
8292,9,5321,Tesla,Pop
8293,9,6214,Tesla,Pop
8294,9,6624,Tesla,Pop
8295,9,6692,Tesla,Pop
8296,9,8560,Tesla,Pop
8297,9,4044,The Black Keys,Pop
8298,9,4367,The Black Keys,Pop
8299,9,4678,The Black Keys,Pop
8300,9,4927,The Black Keys,Pop
8301,9,5655,The Black Keys,Pop
8302,9,5727,The Black Keys,Pop
8303,9,6527,The Black Keys,Pop
8304,9,6971,The Black Keys,Pop
8305,9,7388,The Black Keys,Pop
8306,9,7681,The Black Keys,Pop
8307,9,4857,The Guess Who,Pop
8308,9,5498,The Guess Who,Pop
8309,9,5711,The Guess Who,Pop
8310,9,6079,The Guess Who,Pop
8311,9,7394,The Guess Who,Pop
8312,9,8228,The Guess Who,Pop
8313,9,8665,The Guess Who,Pop
8314,9,8704,The Guess Who,Pop
8315,9,4123,The Jesus and Mary Chain,Pop
8316,9,4177,The Jesus and Mary Chain,Pop
8317,9,4180,The Jesus and Mary Chain,Pop
8318,9,4605,The Jesus and Mary Chain,Pop
8319,9,5824,The Jesus and Mary Chain,Pop
8320,9,6060,The Jesus and Mary Chain,Pop
8321,9,6174,The Jesus and Mary Chain,Pop
8322,9,6381,The Jesus and Mary Chain,Pop
8323,9,6485,The Jesus and Mary Chain,Pop
8324,9,7202,The Jesus and Mary Chain,Pop
8325,9,7434,The Jesus and Mary Chain,Pop
8326,9,8295,The Jesus and Mary Chain,Pop
8327,9,8450,The Jesus and Mary Chain,Pop
8328,9,8505,The Jesus and Mary Chain,Pop
8329,9,8788,The Jesus and Mary Chain,Pop
8330,9,4163,The Kooks,Pop
8331,9,7020,The Kooks,Pop
8332,9,7720,The Kooks,Pop
8333,9,4002,The National,Pop
8334,9,4652,The National,Pop
8335,9,7166,The National,Pop
8336,9,7493,The National,Pop
8337,9,7641,The National,Pop
8338,9,7943,The National,Pop
8339,9,8087,The National,Pop
8340,9,8510,The National,Pop
8341,9,3895,The Police,Pop
8342,9,4672,The Police,Pop
8343,9,5065,The Police,Pop
8344,9,5917,The Police,Pop
8345,9,6536,The Police,Pop
8346,9,6783,The Police,Pop
8347,9,7211,The Police,Pop
8348,9,7374,The Police,Pop
8349,9,7552,The Police,Pop
8350,9,7625,The Police,Pop
8351,9,7640,The Police,Pop
8352,9,7848,The Police,Pop
8353,9,7856,The Police,Pop
8354,9,8049,The Police,Pop
8355,9,8300,The Police,Pop
8356,9,8403,The Police,Pop
8357,9,8568,The Police,Pop
8358,9,3819,The Raconteurs,Pop
8359,9,4005,The Raconteurs,Pop
8360,9,4149,The Raconteurs,Pop
8361,9,4503,The Raconteurs,Pop
8362,9,5631,The Raconteurs,Pop
8363,9,5899,The Raconteurs,Pop
8364,9,6553,The Raconteurs,Pop
8365,9,6621,The Raconteurs,Pop
8366,9,6934,The Raconteurs,Pop
8367,9,7637,The Raconteurs,Pop
8368,9,8453,The Raconteurs,Pop
8369,9,4030,The Roots,Pop
8370,9,4797,The Roots,Pop
8371,9,5390,The Roots,Pop
8372,9,6076,The Roots,Pop
8373,9,6362,The Roots,Pop
8374,9,7054,The Roots,Pop
8375,9,7732,The Roots,Pop
8376,9,4136,The Rowdy Frynds Tour,Pop
8377,9,4984,The Rowdy Frynds Tour,Pop
8378,9,5163,The Rowdy Frynds Tour,Pop
8379,9,5435,The Rowdy Frynds Tour,Pop
8380,9,7369,The Rowdy Frynds Tour,Pop
8381,9,7572,The Rowdy Frynds Tour,Pop
8382,9,7614,The Rowdy Frynds Tour,Pop
8383,9,8277,The Rowdy Frynds Tour,Pop
8384,9,8793,The Rowdy Frynds Tour,Pop
8385,9,4505,The Swell Season,Pop
8386,9,5209,The Swell Season,Pop
8387,9,5420,The Swell Season,Pop
8388,9,5684,The Swell Season,Pop
8389,9,6208,The Swell Season,Pop
8390,9,7795,The Swell Season,Pop
8391,9,3991,The Whigs,Pop
8392,9,5946,The Whigs,Pop
8393,9,6157,The Whigs,Pop
8394,9,6229,The Whigs,Pop
8395,9,6738,The Whigs,Pop
8396,9,7106,The Whigs,Pop
8397,9,7167,The Whigs,Pop
8398,9,8631,The Whigs,Pop
8399,9,8783,The Whigs,Pop
8400,9,4440,The Who,Pop
8401,9,4566,The Who,Pop
8402,9,4697,The Who,Pop
8403,9,4902,The Who,Pop
8404,9,5536,The Who,Pop
8405,9,6066,The Who,Pop
8406,9,6406,The Who,Pop
8407,9,6760,The Who,Pop
8408,9,7255,The Who,Pop
8409,9,7857,The Who,Pop
8410,9,8240,The Who,Pop
8411,9,8421,The Who,Pop
8412,9,8694,The Who,Pop
8413,9,4463,Third Day,Pop
8414,9,6428,Third Day,Pop
8415,9,6489,Third Day,Pop
8416,9,6748,Third Day,Pop
8417,9,7509,Third Day,Pop
8418,9,8112,Third Day,Pop
8419,9,8527,Third Day,Pop
8420,9,4348,Tina Turner,Pop
8421,9,4752,Tina Turner,Pop
8422,9,5343,Tina Turner,Pop
8423,9,5547,Tina Turner,Pop
8424,9,5604,Tina Turner,Pop
8425,9,5759,Tina Turner,Pop
8426,9,6172,Tina Turner,Pop
8427,9,7073,Tina Turner,Pop
8428,9,7151,Tina Turner,Pop
8429,9,7290,Tina Turner,Pop
8430,9,8374,Tina Turner,Pop
8431,9,8398,Tina Turner,Pop
8432,9,3971,Toad The Wet Sprocket,Pop
8433,9,4054,Toad The Wet Sprocket,Pop
8434,9,4395,Toad The Wet Sprocket,Pop
8435,9,4469,Toad The Wet Sprocket,Pop
8436,9,4495,Toad The Wet Sprocket,Pop
8437,9,5618,Toad The Wet Sprocket,Pop
8438,9,6117,Toad The Wet Sprocket,Pop
8439,9,6468,Toad The Wet Sprocket,Pop
8440,9,7018,Toad The Wet Sprocket,Pop
8441,9,7053,Toad The Wet Sprocket,Pop
8442,9,7484,Toad The Wet Sprocket,Pop
8443,9,7660,Toad The Wet Sprocket,Pop
8444,9,7870,Toad The Wet Sprocket,Pop
8445,9,8602,Toad The Wet Sprocket,Pop
8446,9,5924,Toadies,Pop
8447,9,6047,Toadies,Pop
8448,9,6160,Toadies,Pop
8449,9,7124,Toadies,Pop
8450,9,7541,Toadies,Pop
8451,9,8372,Toadies,Pop
8452,9,5104,Toby Keith,Pop
8453,9,6269,Toby Keith,Pop
8454,9,6821,Toby Keith,Pop
8455,9,7103,Toby Keith,Pop
8456,9,8187,Toby Keith,Pop
8457,9,8354,Toby Keith,Pop
8458,9,8747,Toby Keith,Pop
8459,9,4082,Tokio Hotel,Pop
8460,9,7223,Tokio Hotel,Pop
8461,9,7899,Tokio Hotel,Pop
8462,9,8189,Tokio Hotel,Pop
8463,9,8353,Tokio Hotel,Pop
8464,9,3904,Tokyo Police Club,Pop
8465,9,4386,Tokyo Police Club,Pop
8466,9,5823,Tokyo Police Club,Pop
8467,9,6687,Tokyo Police Club,Pop
8468,9,6736,Tokyo Police Club,Pop
8469,9,6918,Tokyo Police Club,Pop
8470,9,7037,Tokyo Police Club,Pop
8471,9,8172,Tokyo Police Club,Pop
8472,9,4091,Tom Jones,Pop
8473,9,4319,Tom Jones,Pop
8474,9,4713,Tom Jones,Pop
8475,9,5332,Tom Jones,Pop
8476,9,7035,Tom Jones,Pop
8477,9,7864,Tom Jones,Pop
8478,9,8401,Tom Jones,Pop
8479,9,4157,Tom Petty and the Heartbreakers,Pop
8480,9,4164,Tom Petty and the Heartbreakers,Pop
8481,9,4887,Tom Petty and the Heartbreakers,Pop
8482,9,5044,Tom Petty and the Heartbreakers,Pop
8483,9,5089,Tom Petty and the Heartbreakers,Pop
8484,9,5291,Tom Petty and the Heartbreakers,Pop
8485,9,5859,Tom Petty and the Heartbreakers,Pop
8486,9,6070,Tom Petty and the Heartbreakers,Pop
8487,9,6588,Tom Petty and the Heartbreakers,Pop
8488,9,6811,Tom Petty and the Heartbreakers,Pop
8489,9,7302,Tom Petty and the Heartbreakers,Pop
8490,9,7457,Tom Petty and the Heartbreakers,Pop
8491,9,7511,Tom Petty and the Heartbreakers,Pop
8492,9,4318,Tony Bennett,Pop
8493,9,5166,Tony Bennett,Pop
8494,9,5286,Tony Bennett,Pop
8495,9,5942,Tony Bennett,Pop
8496,9,6097,Tony Bennett,Pop
8497,9,6310,Tony Bennett,Pop
8498,9,7062,Tony Bennett,Pop
8499,9,7632,Tony Bennett,Pop
8500,9,4206,Tower of Power,Pop
8501,9,4998,Tower of Power,Pop
8502,9,5598,Tower of Power,Pop
8503,9,5963,Tower of Power,Pop
8504,9,5964,Tower of Power,Pop
8505,9,7250,Tower of Power,Pop
8506,9,8174,Tower of Power,Pop
8507,9,5293,Trace Adkins,Pop
8508,9,5436,Trace Adkins,Pop
8509,9,6111,Trace Adkins,Pop
8510,9,6529,Trace Adkins,Pop
8511,9,6530,Trace Adkins,Pop
8512,9,6545,Trace Adkins,Pop
8513,9,7209,Trace Adkins,Pop
8514,9,7385,Trace Adkins,Pop
8515,9,7423,Trace Adkins,Pop
8516,9,7459,Trace Adkins,Pop
8517,9,8350,Trace Adkins,Pop
8518,9,8378,Trace Adkins,Pop
8519,9,8390,Trace Adkins,Pop
8520,9,3914,Travis Tritt,Pop
8521,9,5047,Travis Tritt,Pop
8522,9,5405,Travis Tritt,Pop
8523,9,5817,Travis Tritt,Pop
8524,9,6129,Travis Tritt,Pop
8525,9,6146,Travis Tritt,Pop
8526,9,7112,Travis Tritt,Pop
8527,9,8685,Travis Tritt,Pop
8528,9,4331,Trisha Yearwood,Pop
8529,9,4434,Trisha Yearwood,Pop
8530,9,4619,Trisha Yearwood,Pop
8531,9,5255,Trisha Yearwood,Pop
8532,9,5643,Trisha Yearwood,Pop
8533,9,5982,Trisha Yearwood,Pop
8534,9,6199,Trisha Yearwood,Pop
8535,9,6469,Trisha Yearwood,Pop
8536,9,7026,Trisha Yearwood,Pop
8537,9,7077,Trisha Yearwood,Pop
8538,9,7232,Trisha Yearwood,Pop
8539,9,7308,Trisha Yearwood,Pop
8540,9,7319,Trisha Yearwood,Pop
8541,9,7322,Trisha Yearwood,Pop
8542,9,7782,Trisha Yearwood,Pop
8543,9,4019,U2,Pop
8544,9,4254,U2,Pop
8545,9,4426,U2,Pop
8546,9,5741,U2,Pop
8547,9,5862,U2,Pop
8548,9,6345,U2,Pop
8549,9,7668,U2,Pop
8550,9,8002,U2,Pop
8551,9,8645,U2,Pop
8552,9,3808,UB40,Pop
8553,9,4855,UB40,Pop
8554,9,7154,UB40,Pop
8555,9,7858,UB40,Pop
8556,9,8402,UB40,Pop
8557,9,3996,Umphreys McGee,Pop
8558,9,4356,Umphreys McGee,Pop
8559,9,4531,Umphreys McGee,Pop
8560,9,5270,Umphreys McGee,Pop
8561,9,5682,Umphreys McGee,Pop
8562,9,6723,Umphreys McGee,Pop
8563,9,7058,Umphreys McGee,Pop
8564,9,7287,Umphreys McGee,Pop
8565,9,8059,Umphreys McGee,Pop
8566,9,8246,Umphreys McGee,Pop
8567,9,8513,Umphreys McGee,Pop
8568,9,4170,Vampire Weekend,Pop
8569,9,4403,Vampire Weekend,Pop
8570,9,4645,Vampire Weekend,Pop
8571,9,4841,Vampire Weekend,Pop
8572,9,5830,Vampire Weekend,Pop
8573,9,5897,Vampire Weekend,Pop
8574,9,6059,Vampire Weekend,Pop
8575,9,6719,Vampire Weekend,Pop
8576,9,6974,Vampire Weekend,Pop
8577,9,7575,Vampire Weekend,Pop
8578,9,8155,Vampire Weekend,Pop
8579,9,8414,Vampire Weekend,Pop
8580,9,8571,Vampire Weekend,Pop
